SnapshotID,EmployeeID,SnapshotDateKey,DepartmentID,JobRoleID,LocationID,ManagerID,MonthlySalary,Bonus,OvertimeHours,SickDays,TrainingHours,PerformanceID,DistanceFromHome,JobSatisfaction,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion
32692,732,20241201,1,5,2,32.0,14373.66,1877.1,8.34,5,20,41,27,1,1,5,3
32693,732,20250101,1,5,2,32.0,9267.06,748.37,0.71,0,17,26,22,3,1,2,3
32694,732,20250201,1,5,2,32.0,23482.85,3216.37,7.63,0,2,87,27,3,3,1,2
32695,732,20250301,1,5,2,32.0,13374.22,1341.84,16.58,1,36,99,11,1,3,3,1
32696,732,20250401,1,5,2,32.0,17801.78,1562.16,7.31,4,1,3,29,3,4,5,3
32697,732,20250501,1,5,2,32.0,17166.84,1661.52,12.38,5,31,43,21,2,2,5,3
32698,732,20250601,1,5,2,32.0,17251.05,1166.0,5.78,2,11,53,12,4,2,5,2
32699,732,20250701,1,5,2,32.0,11713.77,1409.61,8.17,1,36,48,28,2,3,2,2
32700,732,20250801,1,5,2,32.0,24277.84,2454.68,18.58,5,1,98,47,2,3,5,2
32701,732,20250901,1,5,2,32.0,21360.16,2958.27,8.63,1,16,11,49,2,2,5,3
32702,732,20251001,1,5,2,32.0,24879.33,1299.09,19.14,0,9,31,23,3,3,3,0
32703,732,20251101,1,5,2,32.0,11490.44,1604.96,9.38,1,30,46,29,2,4,3,2
32704,732,20251201,1,5,2,32.0,5645.38,676.66,14.79,5,34,59,15,3,1,2,2
32705,733,20200101,1,1,2,34.0,24837.92,3180.54,17.38,3,12,95,13,1,1,0,3
32706,733,20200201,1,1,2,34.0,14187.14,1513.6,14.21,4,8,9,47,1,4,2,2
32707,733,20200301,1,1,2,34.0,13126.84,1114.74,4.3,1,14,55,47,2,1,4,0
32708,733,20200401,1,1,2,34.0,11849.56,668.23,0.75,5,6,1,12,1,1,3,2
32709,733,20200501,1,1,2,34.0,11668.13,1461.87,19.84,1,27,90,5,2,3,0,2
32710,733,20200601,1,1,2,34.0,14054.29,1624.68,9.63,4,27,20,5,3,1,5,2
32711,733,20200701,1,1,2,34.0,8420.66,1089.24,15.91,2,3,64,19,3,3,5,0
32712,733,20200801,1,1,2,34.0,8659.62,1189.26,8.68,3,3,34,31,3,1,1,1
32713,733,20200901,1,1,2,34.0,23569.4,2004.49,5.38,1,29,95,26,4,3,5,3
32714,733,20201001,1,1,2,34.0,13630.52,1159.65,5.58,5,29,81,30,1,1,5,3
32715,733,20201101,1,1,2,34.0,23563.6,2768.25,19.32,1,2,18,17,3,2,4,1
32716,733,20201201,1,1,2,34.0,10017.34,1010.94,3.99,5,4,99,27,1,1,2,2
32717,733,20210101,1,1,2,34.0,24265.4,2487.72,6.12,1,10,31,22,1,2,0,2
32718,733,20210201,1,1,2,34.0,12188.18,1067.33,2.53,2,1,45,12,2,1,1,1
32719,733,20210301,1,1,2,34.0,22042.76,3297.53,6.69,2,5,95,33,1,4,3,3
32720,733,20210401,1,1,2,34.0,9258.69,1195.43,11.28,0,38,6,28,4,3,5,3
32721,733,20210501,1,1,2,34.0,7152.21,887.1,0.37,4,24,65,33,2,1,5,1
32722,733,20210601,1,1,2,34.0,8587.09,768.39,10.74,2,38,98,5,1,3,0,2
32723,733,20210701,1,1,2,34.0,19020.83,1474.9,16.85,1,20,15,38,1,3,2,2
32724,733,20210801,1,1,2,34.0,7442.23,841.41,16.77,0,29,65,24,4,4,2,3
32725,733,20210901,1,1,2,34.0,19581.31,1007.84,13.82,5,0,75,17,4,4,0,1
32726,733,20211001,1,1,2,34.0,16375.13,1965.12,17.36,0,17,74,12,1,2,3,1
32727,733,20211101,1,1,2,34.0,11131.8,798.49,11.7,1,10,2,46,4,3,0,0
32728,733,20211201,1,1,2,34.0,5267.5,574.23,19.06,0,4,91,48,3,4,2,1
32729,733,20220101,1,1,2,34.0,8934.87,482.36,1.57,3,31,63,9,1,4,3,0
32730,733,20220201,1,1,2,34.0,13296.65,1653.06,0.57,1,6,95,21,4,4,5,0
32731,733,20220301,1,1,2,34.0,13717.42,1826.34,8.74,1,22,92,37,1,1,2,1
32732,733,20220401,1,1,2,34.0,7450.89,373.04,0.58,4,1,75,12,4,2,5,1
32733,733,20220501,1,1,2,34.0,15135.62,1339.56,5.73,5,39,76,14,3,4,1,2
32734,733,20220601,1,1,2,34.0,11629.97,608.34,13.19,0,36,58,13,3,3,0,1
32735,733,20220701,1,1,2,34.0,20990.16,2287.42,13.18,1,22,50,6,3,3,3,3
32736,733,20220801,1,1,2,34.0,18878.64,1902.53,0.33,0,15,6,36,2,2,3,2
32737,733,20220901,1,1,2,34.0,24008.36,1753.25,10.9,1,10,27,43,1,4,5,3
32738,733,20221001,1,1,2,34.0,20957.52,2273.3,3.44,2,35,87,31,1,2,5,1
32739,733,20221101,1,1,2,34.0,10986.21,1262.7,14.97,2,26,9,31,3,4,5,3
32740,733,20221201,1,1,2,34.0,5869.04,684.79,6.53,4,17,65,43,1,2,0,2
32741,733,20230101,1,1,2,34.0,20582.67,1562.31,7.04,1,8,26,46,2,4,5,2
32742,733,20230201,1,1,2,34.0,12866.47,653.96,16.85,0,20,94,4,3,1,5,3
32743,733,20230301,1,1,2,34.0,19886.79,2799.62,5.89,4,38,17,6,4,1,0,1
32744,733,20230401,1,1,2,34.0,16285.27,1567.12,8.96,4,27,22,46,1,4,3,3
32745,733,20230501,1,1,2,34.0,23411.83,2153.43,9.87,3,33,21,11,2,2,0,3
32746,733,20230601,1,1,2,34.0,5654.79,402.48,11.53,1,2,24,27,1,3,1,2
32747,733,20230701,1,1,2,34.0,16984.57,2229.69,11.04,4,32,57,7,1,2,5,0
32748,733,20230801,1,1,2,34.0,8017.65,414.71,9.3,5,0,31,12,4,4,0,0
32749,733,20230901,1,1,2,34.0,23392.87,2112.67,2.24,4,26,51,40,3,3,3,3
32750,733,20231001,1,1,2,34.0,15046.16,844.76,2.36,1,12,91,48,1,2,0,0
32751,733,20231101,1,1,2,34.0,11806.89,1384.86,19.2,1,21,88,35,1,1,0,2
32752,733,20231201,1,1,2,34.0,23359.42,2981.18,17.18,0,4,32,13,1,1,1,1
32753,733,20240101,1,1,2,34.0,10405.08,1159.14,14.22,2,3,95,38,4,3,2,2
32754,733,20240201,1,1,2,34.0,21311.62,1885.2,8.39,3,20,88,26,2,1,3,3
32755,733,20240301,1,1,2,34.0,12513.24,1528.94,3.19,4,9,28,18,3,2,4,0
32756,733,20240401,1,1,2,34.0,24089.5,2719.97,9.77,1,22,20,47,3,2,2,2
32757,733,20240501,1,1,2,34.0,19106.22,1469.21,1.4,2,23,48,40,1,3,0,3
32758,733,20240601,1,1,2,34.0,7551.95,777.2,17.46,5,9,28,46,4,3,3,0
32759,733,20240701,1,1,2,34.0,10809.5,1573.41,11.61,2,3,37,8,1,2,4,1
32760,733,20240801,1,1,2,34.0,14239.96,1017.97,13.1,1,0,54,10,3,3,2,0
32761,733,20240901,1,1,2,34.0,10916.9,742.81,13.99,3,33,11,43,3,2,3,1
32762,733,20241001,1,1,2,34.0,12666.82,749.84,6.6,2,1,26,14,3,3,0,2
32763,733,20241101,1,1,2,34.0,22258.63,2931.01,7.52,3,25,93,47,3,3,2,2
32764,733,20241201,1,1,2,34.0,20415.48,1074.54,0.48,2,8,100,45,1,4,0,2
32765,733,20250101,1,1,2,34.0,23884.64,2400.23,1.01,0,30,58,5,4,1,2,3
32766,733,20250201,1,1,2,34.0,16034.31,2172.64,19.69,1,4,89,16,2,3,4,3
32767,733,20250301,1,1,2,34.0,23540.86,1337.89,15.89,3,16,90,41,4,4,3,1
32768,733,20250401,1,1,2,34.0,24668.72,3195.46,14.07,2,9,14,20,1,4,4,3
32769,733,20250501,1,1,2,34.0,20674.23,2995.98,0.32,3,5,55,19,3,3,0,0
32770,733,20250601,1,1,2,34.0,18160.07,2660.5,19.61,4,26,46,27,3,3,2,1
32771,733,20250701,1,1,2,34.0,9156.77,1259.15,17.91,0,10,100,43,2,4,1,0
32772,733,20250801,1,1,2,34.0,20976.82,1568.11,12.48,2,7,47,22,2,2,2,1
32773,733,20250901,1,1,2,34.0,23755.22,1209.56,2.03,1,25,2,16,3,2,1,0
32774,733,20251001,1,1,2,34.0,16564.74,1543.9,15.55,1,0,16,11,1,3,5,1
32775,733,20251101,1,1,2,34.0,9022.04,483.74,10.69,3,25,75,15,2,4,2,0
32776,733,20251201,1,1,2,34.0,19956.61,2237.86,15.67,4,37,93,1,4,1,0,1
32777,734,20200101,4,4,3,29.0,21212.41,1259.35,0.42,2,16,14,31,4,4,1,1
32778,734,20200201,4,4,3,29.0,15251.38,1822.8,3.22,3,32,66,46,3,3,1,2
32779,734,20200301,4,4,3,29.0,15084.52,2149.71,0.01,5,29,100,10,3,4,0,0
32780,734,20200401,4,4,3,29.0,13453.68,1575.26,18.1,0,25,86,18,4,2,0,0
32781,734,20200501,4,4,3,29.0,18191.03,1868.49,3.97,2,16,73,26,4,3,2,2
32782,736,20201201,5,5,1,23.0,16743.28,844.09,6.89,3,26,52,23,3,1,5,3
32783,736,20210101,5,5,1,23.0,22858.14,1773.87,1.67,0,14,36,35,2,3,1,3
32784,736,20210201,5,5,1,23.0,8947.42,474.2,1.67,2,24,41,43,3,4,3,3
32785,736,20210301,5,5,1,23.0,12685.63,744.34,10.59,3,31,99,36,2,2,0,1
32786,736,20210401,5,5,1,23.0,21064.28,1295.94,5.5,2,12,31,24,1,4,0,3
32787,736,20210501,5,5,1,23.0,19915.41,1307.26,11.35,4,30,59,50,3,4,0,1
32788,736,20210601,5,5,1,23.0,6430.77,373.31,11.46,3,21,15,50,2,4,3,0
32789,736,20210701,5,5,1,23.0,22290.04,1435.89,17.01,2,14,15,1,1,1,5,1
32790,736,20210801,5,5,1,23.0,24744.85,3050.33,10.67,4,21,63,16,1,4,3,3
32791,736,20210901,5,5,1,23.0,19121.91,1106.64,12.14,4,37,15,29,3,3,1,1
32792,736,20211001,5,5,1,23.0,11286.84,623.08,11.84,3,3,68,47,1,2,3,1
32793,736,20211101,5,5,1,23.0,22730.11,2464.96,5.23,0,7,32,32,1,3,1,0
32794,736,20211201,5,5,1,23.0,12550.45,1326.3,16.81,1,25,45,35,1,4,4,2
32795,736,20220101,5,5,1,23.0,19030.58,1522.02,9.85,3,1,17,37,1,4,0,3
32796,736,20220201,5,5,1,23.0,18271.67,1294.13,1.94,1,38,20,31,3,3,2,0
32797,736,20220301,5,5,1,23.0,6753.06,880.12,15.58,4,13,62,1,1,1,0,0
32798,736,20220401,5,5,1,23.0,6391.84,628.74,5.04,2,25,78,47,2,3,0,1
32799,736,20220501,5,5,1,23.0,18018.74,1842.72,11.85,4,39,54,18,1,1,0,3
32800,736,20220601,5,5,1,23.0,22501.66,2094.37,12.34,3,39,44,3,4,4,1,2
32801,736,20220701,5,5,1,23.0,18500.13,1575.74,2.71,1,33,79,32,3,1,0,0
32802,736,20220801,5,5,1,23.0,23185.85,2531.82,17.25,2,13,99,47,4,3,2,1
32803,736,20220901,5,5,1,23.0,12516.32,742.04,11.41,5,30,43,43,1,4,1,1
32804,736,20221001,5,5,1,23.0,23650.1,1553.21,12.68,4,24,53,14,1,1,5,2
32805,736,20221101,5,5,1,23.0,20685.94,2983.2,15.74,1,35,54,18,3,1,5,3
32806,736,20221201,5,5,1,23.0,24116.06,2052.9,7.36,1,6,53,43,4,3,1,3
32807,736,20230101,5,5,1,23.0,9973.32,848.07,5.04,4,19,17,21,2,2,5,3
32808,736,20230201,5,5,1,23.0,7877.61,911.12,2.94,4,26,6,16,2,1,1,2
32809,736,20230301,5,5,1,23.0,22478.12,1541.29,9.73,1,29,77,19,3,3,3,1
32810,736,20230401,5,5,1,23.0,14472.79,1486.52,12.38,3,35,74,2,2,4,4,3
32811,736,20230501,5,5,1,23.0,19519.05,2709.11,8.96,2,1,98,35,2,3,4,3
32812,736,20230601,5,5,1,23.0,16532.1,1485.33,8.33,5,27,28,8,1,4,4,3
32813,736,20230701,5,5,1,23.0,17580.82,1403.92,4.17,2,11,92,49,3,2,3,2
32814,736,20230801,5,5,1,23.0,9029.47,1214.67,19.15,0,30,17,1,3,4,1,1
32815,736,20230901,5,5,1,23.0,10326.85,873.95,1.1,0,32,8,24,3,3,0,0
32816,736,20231001,5,5,1,23.0,18586.14,1788.46,3.58,4,5,20,26,3,4,2,0
32817,736,20231101,5,5,1,23.0,21096.12,1791.43,16.6,3,14,90,19,3,1,0,2
32818,736,20231201,5,5,1,23.0,14974.13,1502.77,15.6,4,29,11,18,3,3,0,1
32819,736,20240101,5,5,1,23.0,18879.9,1035.39,14.59,3,8,52,1,2,4,2,0
32820,736,20240201,5,5,1,23.0,12157.95,1528.62,6.27,5,9,74,4,4,4,0,1
32821,736,20240301,5,5,1,23.0,6059.54,537.81,9.24,3,27,72,44,1,4,4,0
32822,736,20240401,5,5,1,23.0,8087.98,472.82,17.86,2,1,75,32,4,1,1,3
32823,736,20240501,5,5,1,23.0,24759.86,1834.85,17.43,0,17,99,36,4,3,2,1
32824,736,20240601,5,5,1,23.0,17007.6,2372.83,10.76,2,10,73,23,4,3,0,2
32825,736,20240701,5,5,1,23.0,18428.05,1086.48,17.93,2,10,7,2,3,1,1,2
32826,736,20240801,5,5,1,23.0,17588.56,1847.44,0.52,5,21,42,31,3,2,4,2
32827,736,20240901,5,5,1,23.0,19152.34,1931.92,11.9,1,39,22,10,3,2,0,3
32828,736,20241001,5,5,1,23.0,7341.71,915.14,5.63,1,3,15,33,1,4,2,3
32829,736,20241101,5,5,1,23.0,11068.91,940.78,17.3,4,33,31,32,1,2,5,0
32830,736,20241201,5,5,1,23.0,7277.02,619.41,10.05,0,22,87,6,2,2,1,2
32831,736,20250101,5,5,1,23.0,8130.09,924.62,11.17,1,4,42,12,2,3,1,3
32832,736,20250201,5,5,1,23.0,9422.16,687.36,18.45,1,21,88,41,2,4,1,0
32833,736,20250301,5,5,1,23.0,22069.19,2018.03,16.85,0,28,37,23,2,2,5,2
32834,736,20250401,5,5,1,23.0,21581.89,3145.65,1.42,5,34,89,10,4,2,0,1
32835,736,20250501,5,5,1,23.0,22517.72,1770.59,11.56,4,32,47,14,3,3,0,1
32836,736,20250601,5,5,1,23.0,11918.53,1682.59,10.46,0,8,73,6,2,4,0,3
32837,736,20250701,5,5,1,23.0,22461.39,1221.64,4.26,0,16,4,16,2,2,2,0
32838,736,20250801,5,5,1,23.0,7035.11,651.93,14.82,3,10,1,32,3,3,1,2
32839,736,20250901,5,5,1,23.0,23716.24,1404.26,13.32,4,12,65,28,4,4,4,1
32840,736,20251001,5,5,1,23.0,14878.69,1713.63,1.66,0,15,86,9,4,3,0,0
32841,736,20251101,5,5,1,23.0,23096.9,3188.78,11.93,0,35,77,10,2,1,3,2
32842,736,20251201,5,5,1,23.0,15719.38,1722.67,16.19,0,39,47,15,1,1,5,0
32843,737,20200401,5,2,1,41.0,24004.86,1497.86,8.88,4,13,13,46,2,4,0,1
32844,737,20200501,5,2,1,41.0,9529.97,819.75,7.84,4,22,18,13,1,2,1,3
32845,737,20200601,5,2,1,41.0,6292.03,839.96,8.66,0,4,66,17,1,4,4,3
32846,737,20200701,5,2,1,41.0,5415.46,496.46,11.37,5,4,63,10,2,4,1,3
32847,737,20200801,5,2,1,41.0,21392.35,3151.89,14.01,2,39,60,30,2,2,5,3
32848,737,20200901,5,2,1,41.0,7146.93,811.31,9.31,3,31,93,49,2,2,2,3
32849,737,20201001,5,2,1,41.0,18710.18,1762.26,6.35,3,21,12,31,4,1,1,2
32850,737,20201101,5,2,1,41.0,17234.65,2079.49,11.04,4,36,46,23,3,3,3,3
32851,737,20201201,5,2,1,41.0,24562.73,1672.24,14.86,2,34,12,48,1,1,2,2
32852,737,20210101,5,2,1,41.0,20335.68,1481.46,1.04,3,31,21,43,2,2,5,0
32853,737,20210201,5,2,1,41.0,11793.14,1196.45,10.34,1,36,92,19,4,1,4,1
32854,737,20210301,5,2,1,41.0,14652.76,1946.48,16.87,1,25,19,13,2,1,5,1
32855,737,20210401,5,2,1,41.0,5346.73,456.73,19.28,2,34,36,36,2,1,1,2
32856,737,20210501,5,2,1,41.0,13371.35,1242.09,5.94,2,22,36,39,2,1,3,3
32857,737,20210601,5,2,1,41.0,24758.03,2031.24,5.48,4,9,13,36,2,2,2,2
32858,737,20210701,5,2,1,41.0,12780.67,1479.46,1.96,3,18,96,45,1,4,0,2
32859,737,20210801,5,2,1,41.0,16486.24,835.51,17.1,2,10,48,47,1,2,0,0
32860,737,20210901,5,2,1,41.0,15583.85,1012.12,2.77,3,9,3,37,2,1,2,0
32861,737,20211001,5,2,1,41.0,23675.47,1585.34,9.21,2,40,43,24,4,4,1,1
32862,737,20211101,5,2,1,41.0,23543.46,3325.47,13.78,0,8,68,15,1,3,2,0
32863,737,20211201,5,2,1,41.0,15046.91,767.24,12.28,1,34,26,3,1,4,4,1
32864,737,20220101,5,2,1,41.0,14624.38,970.19,11.42,2,30,49,2,2,4,2,0
32865,737,20220201,5,2,1,41.0,19728.61,1197.29,16.81,1,20,90,1,2,2,2,1
32866,737,20220301,5,2,1,41.0,15510.27,2304.35,8.56,2,10,65,21,3,3,5,3
32867,737,20220401,5,2,1,41.0,6569.26,922.53,9.57,3,16,5,46,3,3,1,3
32868,737,20220501,5,2,1,41.0,12804.09,879.02,16.24,3,24,35,3,2,2,1,3
32869,737,20220601,5,2,1,41.0,24337.48,3169.59,19.41,2,24,72,41,2,3,3,2
32870,737,20220701,5,2,1,41.0,22581.35,2542.64,0.67,1,26,96,45,1,3,5,3
32871,737,20220801,5,2,1,41.0,11141.16,1123.82,8.27,3,2,12,3,4,3,2,0
32872,737,20220901,5,2,1,41.0,12415.45,1539.62,6.91,2,19,97,35,2,2,2,0
32873,737,20221001,5,2,1,41.0,20616.34,2926.08,7.95,1,29,45,10,2,3,4,2
32874,737,20221101,5,2,1,41.0,16276.0,1861.34,1.15,3,12,39,37,3,4,4,0
32875,737,20221201,5,2,1,41.0,14359.6,987.4,9.23,2,21,85,4,2,2,0,0
32876,737,20230101,5,2,1,41.0,13166.85,931.87,11.76,5,37,44,5,2,1,1,1
32877,737,20230201,5,2,1,41.0,22624.43,1626.56,1.42,1,2,35,47,2,4,5,2
32878,737,20230301,5,2,1,41.0,20439.24,2718.72,3.59,5,21,5,12,4,2,3,3
32879,737,20230401,5,2,1,41.0,18135.86,2091.86,19.06,2,17,82,1,3,3,4,3
32880,737,20230501,5,2,1,41.0,22577.54,1140.39,11.12,1,25,45,21,4,2,5,2
32881,737,20230601,5,2,1,41.0,23636.99,3128.33,3.6,5,13,75,3,3,3,5,1
32882,737,20230701,5,2,1,41.0,20271.11,2642.53,6.47,4,6,63,48,3,3,5,3
32883,737,20230801,5,2,1,41.0,10870.17,917.65,13.95,3,32,20,8,4,4,1,2
32884,737,20230901,5,2,1,41.0,10915.76,900.98,4.91,2,29,66,36,4,2,4,2
32885,737,20231001,5,2,1,41.0,12153.43,1709.98,1.02,4,20,76,17,1,3,1,2
32886,737,20231101,5,2,1,41.0,9181.33,538.25,8.91,4,32,22,48,4,2,5,1
32887,737,20231201,5,2,1,41.0,23862.44,1208.37,3.93,4,7,5,3,1,1,4,3
32888,737,20240101,5,2,1,41.0,13543.29,1529.97,8.89,4,22,12,24,1,1,1,0
32889,737,20240201,5,2,1,41.0,24463.08,3235.22,0.95,5,24,38,17,3,2,3,1
32890,737,20240301,5,2,1,41.0,17508.77,1717.41,13.53,4,26,98,22,1,2,3,3
32891,737,20240401,5,2,1,41.0,19841.38,2945.27,8.93,0,24,31,37,3,4,4,2
32892,737,20240501,5,2,1,41.0,22679.16,2025.83,16.18,3,37,75,3,1,4,0,0
32893,737,20240601,5,2,1,41.0,24390.4,1840.83,2.99,1,21,42,18,3,3,4,0
32894,737,20240701,5,2,1,41.0,13292.58,1212.53,19.82,1,13,68,42,2,4,5,0
32895,737,20240801,5,2,1,41.0,12111.48,712.06,2.83,2,7,40,13,3,2,1,3
32896,737,20240901,5,2,1,41.0,7578.21,573.96,9.21,4,15,87,30,3,4,4,3
32897,737,20241001,5,2,1,41.0,8000.4,928.25,12.5,0,26,41,35,2,2,0,2
32898,737,20241101,5,2,1,41.0,18331.09,2511.72,19.67,2,2,61,39,1,3,2,2
32899,737,20241201,5,2,1,41.0,21216.82,1813.07,10.56,2,38,51,40,1,4,5,1
32900,737,20250101,5,2,1,41.0,11984.89,729.68,0.26,2,36,79,21,4,3,3,1
32901,737,20250201,5,2,1,41.0,5095.34,741.88,5.16,5,32,61,37,4,1,4,0
32902,737,20250301,5,2,1,41.0,6123.89,391.98,17.44,0,1,1,18,4,3,3,3
32903,737,20250401,5,2,1,41.0,19604.4,1971.1,19.6,5,26,2,14,3,2,0,3
32904,737,20250501,5,2,1,41.0,16502.83,2410.53,8.12,2,21,82,16,2,1,3,3
32905,737,20250601,5,2,1,41.0,17039.86,1000.79,3.79,2,14,28,22,3,1,4,3
32906,737,20250701,5,2,1,41.0,7088.87,582.57,18.15,1,24,41,22,4,1,4,2
32907,737,20250801,5,2,1,41.0,19944.59,2465.9,3.08,0,13,19,18,2,4,4,0
32908,737,20250901,5,2,1,41.0,17317.18,1278.17,5.57,3,38,56,37,2,1,2,1
32909,737,20251001,5,2,1,41.0,13365.78,1310.27,0.02,5,16,7,43,1,2,3,3
32910,737,20251101,5,2,1,41.0,21251.6,2399.79,4.8,4,33,70,45,3,2,1,2
32911,737,20251201,5,2,1,41.0,15535.33,1663.66,3.92,1,4,99,44,4,2,2,2
32912,738,20240501,5,5,2,15.0,6319.54,895.3,8.01,5,19,48,37,4,4,0,1
32913,738,20240601,5,5,2,15.0,14345.77,1732.22,11.98,3,39,57,1,4,1,4,0
32914,738,20240701,5,5,2,15.0,16844.23,2324.01,0.45,3,13,81,38,4,2,5,1
32915,738,20240801,5,5,2,15.0,8081.67,480.28,16.66,1,32,49,33,2,1,3,3
32916,738,20240901,5,5,2,15.0,6416.76,756.61,6.83,2,37,73,3,3,1,1,0
32917,738,20241001,5,5,2,15.0,5781.07,444.15,8.21,1,1,36,34,1,2,0,2
32918,738,20241101,5,5,2,15.0,16074.74,897.19,12.55,4,37,16,31,4,3,3,0
32919,738,20241201,5,5,2,15.0,7138.74,836.96,19.58,5,14,13,2,4,2,3,2
32920,739,20220401,2,4,3,14.0,13952.76,1066.81,6.05,4,21,38,5,1,1,4,3
32921,739,20220501,2,4,3,14.0,11738.81,1334.35,4.84,5,34,34,6,1,2,4,2
32922,739,20220601,2,4,3,14.0,6303.7,940.72,5.6,1,4,36,10,1,2,1,3
32923,739,20220701,2,4,3,14.0,14348.82,1553.38,10.9,1,31,83,31,2,3,4,3
32924,739,20220801,2,4,3,14.0,11259.03,1122.47,9.25,1,5,43,36,4,2,1,1
32925,739,20220901,2,4,3,14.0,23720.51,2492.81,6.21,5,10,86,1,2,4,5,1
32926,739,20221001,2,4,3,14.0,13194.36,1728.2,19.05,5,19,32,49,1,3,0,2
32927,739,20221101,2,4,3,14.0,16259.02,1501.79,17.01,4,19,98,18,4,1,4,2
32928,739,20221201,2,4,3,14.0,22791.27,1851.76,18.82,3,16,31,29,4,1,1,3
32929,739,20230101,2,4,3,14.0,13514.48,777.1,17.89,2,33,22,47,1,1,1,0
32930,739,20230201,2,4,3,14.0,17415.56,1883.6,3.53,3,37,57,50,4,2,0,3
32931,739,20230301,2,4,3,14.0,17703.26,1484.42,7.67,4,13,14,47,1,3,5,2
32932,739,20230401,2,4,3,14.0,14767.56,1711.71,14.5,3,12,65,31,2,4,4,2
32933,739,20230501,2,4,3,14.0,13722.12,1256.64,1.31,3,6,26,47,4,3,4,0
32934,739,20230601,2,4,3,14.0,17356.6,1648.92,14.21,0,5,25,5,2,1,3,2
32935,739,20230701,2,4,3,14.0,18074.6,943.46,16.44,1,37,54,19,3,2,5,2
32936,739,20230801,2,4,3,14.0,19380.03,1536.18,16.72,2,17,45,4,4,4,0,3
32937,739,20230901,2,4,3,14.0,11118.37,802.33,0.71,1,40,56,33,2,2,2,2
32938,739,20231001,2,4,3,14.0,7260.84,508.92,8.37,3,21,75,33,2,3,3,0
32939,739,20231101,2,4,3,14.0,17831.61,2417.79,3.43,1,39,36,48,1,2,3,1
32940,740,20200201,1,1,1,35.0,18186.06,1201.87,7.65,4,9,58,16,2,4,4,3
32941,740,20200301,1,1,1,35.0,21287.89,2428.9,10.75,5,28,53,32,4,3,5,2
32942,740,20200401,1,1,1,35.0,17118.21,1681.94,1.01,2,9,20,21,4,2,3,0
32943,740,20200501,1,1,1,35.0,14236.16,1476.89,1.43,5,4,20,34,2,3,0,1
32944,740,20200601,1,1,1,35.0,14626.12,1866.3,15.02,3,10,85,16,3,1,1,2
32945,740,20200701,1,1,1,35.0,8429.09,632.57,13.28,4,27,83,37,4,4,2,3
32946,740,20200801,1,1,1,35.0,20646.3,2201.39,12.37,0,28,79,37,2,2,2,0
32947,740,20200901,1,1,1,35.0,23074.03,2494.49,10.4,4,8,79,24,1,3,0,0
32948,740,20201001,1,1,1,35.0,21782.0,2455.05,4.59,4,23,60,6,4,3,0,1
32949,740,20201101,1,1,1,35.0,16524.48,2094.98,17.43,5,25,50,4,3,3,5,2
32950,740,20201201,1,1,1,35.0,19597.01,2845.38,17.86,3,3,85,5,4,1,2,3
32951,740,20210101,1,1,1,35.0,24703.17,3173.47,17.81,3,26,17,30,4,2,3,0
32952,740,20210201,1,1,1,35.0,19751.3,1173.17,16.27,2,2,85,21,4,3,4,2
32953,740,20210301,1,1,1,35.0,8554.94,887.42,15.57,2,34,76,40,3,2,0,1
32954,740,20210401,1,1,1,35.0,6583.06,443.69,2.29,1,21,54,47,3,3,3,3
32955,740,20210501,1,1,1,35.0,10083.84,1042.79,8.08,4,30,74,7,2,3,1,1
32956,740,20210601,1,1,1,35.0,7239.54,758.75,5.55,3,17,43,26,4,4,5,2
32957,740,20210701,1,1,1,35.0,7296.89,967.27,15.54,3,1,40,35,4,3,5,0
32958,740,20210801,1,1,1,35.0,22916.14,2468.99,10.74,1,17,76,27,2,1,3,0
32959,740,20210901,1,1,1,35.0,21633.41,1415.96,13.67,4,33,72,17,4,3,2,0
32960,740,20211001,1,1,1,35.0,11862.8,866.93,1.51,5,0,31,6,3,2,1,0
32961,740,20211101,1,1,1,35.0,9160.13,709.98,16.91,1,14,65,6,1,4,1,0
32962,740,20211201,1,1,1,35.0,21418.19,2134.38,7.88,3,12,86,6,1,2,2,2
32963,740,20220101,1,1,1,35.0,6595.66,441.15,4.29,0,23,49,5,2,2,4,2
32964,740,20220201,1,1,1,35.0,17170.75,2552.28,7.08,0,33,42,16,4,3,4,1
32965,740,20220301,1,1,1,35.0,5736.87,676.47,5.29,5,37,80,23,1,4,2,3
32966,740,20220401,1,1,1,35.0,12997.59,1623.8,8.82,3,28,30,34,2,3,4,3
32967,740,20220501,1,1,1,35.0,11121.82,849.19,17.56,0,13,58,25,1,4,2,0
32968,740,20220601,1,1,1,35.0,10194.03,900.7,17.63,2,27,97,24,4,2,5,3
32969,740,20220701,1,1,1,35.0,10469.69,548.13,10.23,0,23,52,22,3,3,5,3
32970,740,20220801,1,1,1,35.0,17816.42,2235.53,8.73,1,17,32,39,2,2,4,0
32971,740,20220901,1,1,1,35.0,24923.9,1645.39,2.1,3,15,51,5,3,3,1,0
32972,740,20221001,1,1,1,35.0,17932.6,2427.07,1.88,2,22,59,32,4,4,5,0
32973,740,20221101,1,1,1,35.0,11703.27,850.79,17.95,2,12,86,25,4,3,1,1
32974,740,20221201,1,1,1,35.0,15758.32,2009.54,6.11,3,37,49,5,2,3,4,1
32975,740,20230101,1,1,1,35.0,11569.55,992.69,10.67,3,34,37,34,2,3,3,1
